word,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,one,two,three,four,five,one_val,two_val,three_val,four_val,five_val,two_match,three_match,four_match,five_match,word_score,popularity_score
enjoy,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,e,n,j,o,y,0.09949143,0.045884347,0.003428141,0.063514786,0.032586174,1,1,1,1,0.2449,5.09
ennui,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,e,n,n,u,i,0.09949143,0.045884347,0.045884347,0.039969862,0.058052364,1,0,1,1,0.2434,2.41
enoki,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,e,n,o,k,i,0.09949143,0.045884347,0.063514786,0.021171595,0.058052364,1,1,1,1,0.2881,1.68
enrol,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,e,n,r,o,l,0.09949143,0.045884347,0.067281974,0.063514786,0.053870785,1,1,1,1,0.33,2.67
ensue,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,e,n,s,u,e,0.09949143,0.045884347,0.098398945,0.039969862,0.09949143,1,1,1,0,0.2837,2.91
enter,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,e,n,t,e,r,0.09949143,0.045884347,0.054548879,0.09949143,0.067281974,1,1,0,1,0.2672,4.81
entry,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,e,n,t,r,y,0.09949143,0.045884347,0.054548879,0.067281974,0.032586174,1,1,1,1,0.2998,4.67
envoi,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,e,n,v,o,i,0.09949143,0.045884347,0.011602938,0.063514786,0.058052364,1,1,1,1,0.2785,1.48
envoy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,e,n,v,o,y,0.09949143,0.045884347,0.011602938,0.063514786,0.032586174,1,1,1,1,0.2531,3.48
eosin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,e,o,s,i,n,0.09949143,0.063514786,0.098398945,0.058052364,0.045884347,1,1,1,1,0.3653,1.86
epact,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,e,p,a,c,t,0.09949143,0.032774534,0.082313053,0.035524581,0.054548879,1,1,1,1,0.3047,1.37
epees,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,e,p,e,e,s,0.09949143,0.032774534,0.09949143,0.09949143,0.098398945,1,0,0,1,0.2307,1
ephah,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e,p,h,a,h,0.09949143,0.032774534,0.029572424,0.082313053,0.029572424,1,1,1,0,0.2442,1.44
ephod,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,e,p,h,o,d,0.09949143,0.032774534,0.029572424,0.063514786,0.041062347,1,1,1,1,0.2664,1.59
epics,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,e,p,i,c,s,0.09949143,0.032774534,0.058052364,0.035524581,0.098398945,1,1,1,1,0.3242,2.91
epoch,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,e,p,o,c,h,0.09949143,0.032774534,0.063514786,0.035524581,0.029572424,1,1,1,1,0.2609,3.19
epoxy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,e,p,o,x,y,0.09949143,0.032774534,0.063514786,0.005236391,0.032586174,1,1,1,1,0.2336,3.1
epsom,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,e,p,s,o,m,0.09949143,0.032774534,0.098398945,0.063514786,0.029610096,1,1,1,1,0.3238,3
equal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,e,q,u,a,l,0.09949143,0.002034281,0.039969862,0.082313053,0.053870785,1,1,1,1,0.2777,4.65
equip,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,e,q,u,i,p,0.09949143,0.002034281,0.039969862,0.058052364,0.032774534,1,1,1,1,0.2323,3.5
erase,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,e,r,a,s,e,0.09949143,0.067281974,0.082313053,0.098398945,0.09949143,1,1,1,0,0.3475,3.66
erect,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,e,r,e,c,t,0.09949143,0.067281974,0.09949143,0.035524581,0.054548879,1,0,1,1,0.2568,3.52
ergot,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,e,r,g,o,t,0.09949143,0.067281974,0.024185346,0.063514786,0.054548879,1,1,1,1,0.309,2.09
erode,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,e,r,o,d,e,0.09949143,0.067281974,0.063514786,0.041062347,0.09949143,1,1,1,0,0.2714,3.03
erred,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,e,r,r,e,d,0.09949143,0.067281974,0.067281974,0.09949143,0.041062347,1,0,0,1,0.2078,2.81
error,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,e,r,r,o,r,0.09949143,0.067281974,0.067281974,0.063514786,0.067281974,1,0,1,0,0.2303,4.55
eruct,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,e,r,u,c,t,0.09949143,0.067281974,0.039969862,0.035524581,0.054548879,1,1,1,1,0.2968,1
erupt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,e,r,u,p,t,0.09949143,0.067281974,0.039969862,0.032774534,0.054548879,1,1,1,1,0.2941,2.97
essay,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,e,s,s,a,y,0.09949143,0.098398945,0.098398945,0.082313053,0.032586174,1,0,1,1,0.3128,4.23
esses,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,s,s,e,s,0.09949143,0.098398945,0.098398945,0.09949143,0.098398945,1,0,0,0,0.1979,1.92
ester,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,e,s,t,e,r,0.09949143,0.098398945,0.054548879,0.09949143,0.067281974,1,1,0,1,0.3197,3.06
estop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,e,s,t,o,p,0.09949143,0.098398945,0.054548879,0.063514786,0.032774534,1,1,1,1,0.3487,1.25
etext,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e,t,e,x,t,0.09949143,0.054548879,0.09949143,0.005236391,0.054548879,1,0,1,0,0.1593,1.56
ether,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,e,t,h,e,r,0.09949143,0.054548879,0.029572424,0.09949143,0.067281974,1,1,0,1,0.2509,3.4
ethic,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,e,t,h,i,c,0.09949143,0.054548879,0.029572424,0.058052364,0.035524581,1,1,1,1,0.2772,3.54
ethos,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,e,t,h,o,s,0.09949143,0.054548879,0.029572424,0.063514786,0.098398945,1,1,1,1,0.3455,3.32
ethyl,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,e,t,h,y,l,0.09949143,0.054548879,0.029572424,0.032586174,0.053870785,1,1,1,1,0.2701,2.93
etude,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,e,t,u,d,e,0.09949143,0.054548879,0.039969862,0.041062347,0.09949143,1,1,1,0,0.2351,2.57
evade,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e,v,a,d,e,0.09949143,0.011602938,0.082313053,0.041062347,0.09949143,1,1,1,0,0.2345,3.39
evens,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,e,v,e,n,s,0.09949143,0.011602938,0.09949143,0.045884347,0.098398945,1,0,1,1,0.2554,2.71
event,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,e,v,e,n,t,0.09949143,0.011602938,0.09949143,0.045884347,0.054548879,1,0,1,1,0.2115,5.18
every,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,e,v,e,r,y,0.09949143,0.011602938,0.09949143,0.067281974,0.032586174,1,0,1,1,0.211,5.79
evict,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,e,v,i,c,t,0.09949143,0.011602938,0.058052364,0.035524581,0.054548879,1,1,1,1,0.2592,2.97
evils,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,e,v,i,l,s,0.09949143,0.011602938,0.058052364,0.053870785,0.098398945,1,1,1,1,0.3214,3.35
evoke,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,e,v,o,k,e,0.09949143,0.011602938,0.063514786,0.021171595,0.09949143,1,1,1,0,0.1958,3.27
ewers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,e,w,e,r,s,0.09949143,0.018346205,0.09949143,0.067281974,0.098398945,1,0,1,1,0.2835,1.98
exact,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e,x,a,c,t,0.09949143,0.005236391,0.082313053,0.035524581,0.054548879,1,1,1,1,0.2771,4.51
exalt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e,x,a,l,t,0.09949143,0.005236391,0.082313053,0.053870785,0.054548879,1,1,1,1,0.2955,2.6
exams,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,e,x,a,m,s,0.09949143,0.005236391,0.082313053,0.029610096,0.098398945,1,1,1,1,0.315,4
excel,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,x,c,e,l,0.09949143,0.005236391,0.035524581,0.09949143,0.053870785,1,1,0,1,0.1941,3.73
excon,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,e,x,c,o,n,0.09949143,0.005236391,0.035524581,0.063514786,0.045884347,1,1,1,1,0.2497,1
exeat,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e,x,e,a,t,0.09949143,0.005236391,0.09949143,0.082313053,0.054548879,1,0,1,1,0.2416,1.06
execs,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,e,x,e,c,s,0.09949143,0.005236391,0.09949143,0.035524581,0.098398945,1,0,1,1,0.2387,3.01
exert,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,e,x,e,r,t,0.09949143,0.005236391,0.09949143,0.067281974,0.054548879,1,0,1,1,0.2266,3.36
exile,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,x,i,l,e,0.09949143,0.005236391,0.058052364,0.053870785,0.09949143,1,1,1,0,0.2167,3.84
exist,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,e,x,i,s,t,0.09949143,0.005236391,0.058052364,0.098398945,0.054548879,1,1,1,1,0.3157,4.73
exits,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,e,x,i,t,s,0.09949143,0.005236391,0.058052364,0.054548879,0.098398945,1,1,1,1,0.3157,3.53
expel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,e,x,p,e,l,0.09949143,0.005236391,0.032774534,0.09949143,0.053870785,1,1,0,1,0.1914,3.26
expos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,e,x,p,o,s,0.09949143,0.005236391,0.032774534,0.063514786,0.098398945,1,1,1,1,0.2994,2.62
extol,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,e,x,t,o,l,0.09949143,0.005236391,0.054548879,0.063514786,0.053870785,1,1,1,1,0.2767,2.3
extra,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,e,x,t,r,a,0.09949143,0.005236391,0.054548879,0.067281974,0.082313053,1,1,1,1,0.3089,4.98
exude,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,e,x,u,d,e,0.09949143,0.005236391,0.039969862,0.041062347,0.09949143,1,1,1,0,0.1858,2.52
exult,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,e,x,u,l,t,0.09949143,0.005236391,0.039969862,0.053870785,0.054548879,1,1,1,1,0.2531,1.8
exurb,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,e,x,u,r,b,0.09949143,0.005236391,0.039969862,0.067281974,0.026294971,1,1,1,1,0.2383,1.13
eyers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,e,y,e,r,s,0.09949143,0.032586174,0.09949143,0.067281974,0.098398945,1,0,1,1,0.2978,1.29
eying,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,e,y,i,n,g,0.09949143,0.032586174,0.058052364,0.045884347,0.024185346,1,1,1,1,0.2602,2.14
eyrie,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,e,y,r,i,e,0.09949143,0.032586174,0.067281974,0.058052364,0.09949143,1,1,1,0,0.2574,2.25
fable,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,b,l,e,0.018722923,0.082313053,0.026294971,0.053870785,0.09949143,1,1,1,1,0.2807,3.16
faced,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,c,e,d,0.018722923,0.082313053,0.035524581,0.09949143,0.041062347,1,1,1,1,0.2771,4.49
facer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,c,e,r,0.018722923,0.082313053,0.035524581,0.09949143,0.067281974,1,1,1,1,0.3033,1.66
faces,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,c,e,s,0.018722923,0.082313053,0.035524581,0.09949143,0.098398945,1,1,1,1,0.3345,4.59
facet,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f,a,c,e,t,0.018722923,0.082313053,0.035524581,0.09949143,0.054548879,1,1,1,1,0.2906,3.18
facia,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,c,i,a,0.018722923,0.082313053,0.035524581,0.058052364,0.082313053,1,1,1,0,0.1946,1.74
facie,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,c,i,e,0.018722923,0.082313053,0.035524581,0.058052364,0.09949143,1,1,1,1,0.2941,2.62
facto,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,f,a,c,t,o,0.018722923,0.082313053,0.035524581,0.054548879,0.063514786,1,1,1,1,0.2546,3.58
facts,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,f,a,c,t,s,0.018722923,0.082313053,0.035524581,0.054548879,0.098398945,1,1,1,1,0.2895,4.72
faded,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,d,e,d,0.018722923,0.082313053,0.041062347,0.09949143,0.041062347,1,1,1,0,0.2416,3.73
fader,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,d,e,r,0.018722923,0.082313053,0.041062347,0.09949143,0.067281974,1,1,1,1,0.3089,2.58
fades,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,d,e,s,0.018722923,0.082313053,0.041062347,0.09949143,0.098398945,1,1,1,1,0.34,3.41
faery,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,f,a,e,r,y,0.018722923,0.082313053,0.09949143,0.067281974,0.032586174,1,1,1,1,0.3004,2.03
fagot,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,f,a,g,o,t,0.018722923,0.082313053,0.024185346,0.063514786,0.054548879,1,1,1,1,0.2433,1.98
fails,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,i,l,s,0.018722923,0.082313053,0.058052364,0.053870785,0.098398945,1,1,1,1,0.3114,4.26
faint,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,f,a,i,n,t,0.018722923,0.082313053,0.058052364,0.045884347,0.054548879,1,1,1,1,0.2595,3.78
faire,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,i,r,e,0.018722923,0.082313053,0.058052364,0.067281974,0.09949143,1,1,1,1,0.3259,3.14
fairs,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,f,a,i,r,s,0.018722923,0.082313053,0.058052364,0.067281974,0.098398945,1,1,1,1,0.3248,3.39
fairy,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,f,a,i,r,y,0.018722923,0.082313053,0.058052364,0.067281974,0.032586174,1,1,1,1,0.259,4.08
faith,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f,a,i,t,h,0.018722923,0.082313053,0.058052364,0.054548879,0.029572424,1,1,1,1,0.2432,4.82
faked,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,k,e,d,0.018722923,0.082313053,0.021171595,0.09949143,0.041062347,1,1,1,1,0.2628,3.35
faker,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,k,e,r,0.018722923,0.082313053,0.021171595,0.09949143,0.067281974,1,1,1,1,0.289,2.81
fakes,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,k,e,s,0.018722923,0.082313053,0.021171595,0.09949143,0.098398945,1,1,1,1,0.3201,3.23
fakie,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,k,i,e,0.018722923,0.082313053,0.021171595,0.058052364,0.09949143,1,1,1,1,0.2798,1.62
fakir,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,k,i,r,0.018722923,0.082313053,0.021171595,0.058052364,0.067281974,1,1,1,1,0.2475,2.17
falls,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,l,l,s,0.018722923,0.082313053,0.053870785,0.053870785,0.098398945,1,1,0,1,0.2533,4.63
false,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f,a,l,s,e,0.018722923,0.082313053,0.053870785,0.098398945,0.09949143,1,1,1,1,0.3528,4.63
famed,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,f,a,m,e,d,0.018722923,0.082313053,0.029610096,0.09949143,0.041062347,1,1,1,1,0.2712,3.6
fancy,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,f,a,n,c,y,0.018722923,0.082313053,0.045884347,0.035524581,0.032586174,1,1,1,1,0.215,4.35
fangs,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,f,a,n,g,s,0.018722923,0.082313053,0.045884347,0.024185346,0.098398945,1,1,1,1,0.2695,3.02
fanin,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,f,a,n,i,n,0.018722923,0.082313053,0.045884347,0.058052364,0.045884347,1,1,1,0,0.205,1
fanny,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,f,a,n,n,y,0.018722923,0.082313053,0.045884347,0.045884347,0.032586174,1,1,0,1,0.1795,3.47
farad,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,r,a,d,0.018722923,0.082313053,0.067281974,0.082313053,0.041062347,1,1,0,1,0.2094,1.7
farce,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,r,c,e,0.018722923,0.082313053,0.067281974,0.035524581,0.09949143,1,1,1,1,0.3033,3.33
fared,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f,a,r,e,d,0.018722923,0.082313053,0.067281974,0.09949143,0.041062347,1,1,1,1,0.3089,3.08
fares,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,f,a,r,e,s,0.018722923,0.082313053,0.067281974,0.09949143,0.098398945,1,1,1,1,0.3662,3.61
farms,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,f,a,r,m,s,0.018722923,0.082313053,0.067281974,0.029610096,0.098398945,1,1,1,1,0.2963,4.14
farts,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,f,a,r,t,s,0.018722923,0.082313053,0.067281974,0.054548879,0.098398945,1,1,1,1,0.3213,3.19
fasts,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,f,a,s,t,s,0.018722923,0.082313053,0.098398945,0.054548879,0.098398945,1,1,1,0,0.254,2.53
fatal,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f,a,t,a,l,0.018722923,0.082313053,0.054548879,0.082313053,0.053870785,1,1,0,1,0.2095,4.1
fated,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f,a,t,e,d,0.018722923,0.082313053,0.054548879,0.09949143,0.041062347,1,1,1,1,0.2961,3.19
fates,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,f,a,t,e,s,0.018722923,0.082313053,0.054548879,0.09949143,0.098398945,1,1,1,1,0.3535,3.18
fatly,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,f,a,t,l,y,0.018722923,0.082313053,0.054548879,0.053870785,0.032586174,1,1,1,1,0.242,1
fatso,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,f,a,t,s,o,0.018722923,0.082313053,0.054548879,0.098398945,0.063514786,1,1,1,1,0.3175,2.14
fatty,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,f,a,t,t,y,0.018722923,0.082313053,0.054548879,0.054548879,0.032586174,1,1,0,1,0.1882,3.8
fatwa,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,f,a,t,w,a,0.018722923,0.082313053,0.054548879,0.018346205,0.082313053,1,1,1,0,0.1739,2.7
fault,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,f,a,u,l,t,0.018722923,0.082313053,0.039969862,0.053870785,0.054548879,1,1,1,1,0.2494,4.64
fauna,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,f,a,u,n,a,0.018722923,0.082313053,0.039969862,0.045884347,0.082313053,1,1,1,0,0.1869,3.52
fauns,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,f,a,u,n,s,0.018722923,0.082313053,0.039969862,0.045884347,0.098398945,1,1,1,1,0.2853,1.66
favas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,f,a,v,a,s,0.018722923,0.082313053,0.011602938,0.082313053,0.098398945,1,1,0,1,0.211,1
faves,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,f,a,v,e,s,0.018722923,0.082313053,0.011602938,0.09949143,0.098398945,1,1,1,1,0.3105,2.86
favor,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,f,a,v,o,r,0.018722923,0.082313053,0.011602938,0.063514786,0.067281974,1,1,1,1,0.2434,4.58
fawns,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,f,a,w,n,s,0.018722923,0.082313053,0.018346205,0.045884347,0.098398945,1,1,1,1,0.2637,2.18
fawny,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,f,a,w,n,y,0.018722923,0.082313053,0.018346205,0.045884347,0.032586174,1,1,1,1,0.1979,1
faxed,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f,a,x,e,d,0.018722923,0.082313053,0.005236391,0.09949143,0.041062347,1,1,1,1,0.2468,2.47
faxer,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,f,a,x,e,r,0.018722923,0.082313053,0.005236391,0.09949143,0.067281974,1,1,1,1,0.273,1
